"","Id","CreationDate","PostId","RelatedPostId","LinkTypeId"
"471","524603","2010-11-18T13:24:55.403","19807","18666","1"
"472","524904","2010-11-18T15:14:22.393","19826","67","1"
"473","525155","2010-11-18T16:06:25.547","19842","3049","1"
"474","525881","2010-11-18T18:50:52.273","19911","874","1"
"475","526357","2010-11-18T22:03:27.090","19941","6200","1"
"476","527358","2010-11-19T09:17:02.830","19990","4319","1"
"477","527534","2010-11-19T10:21:38.020","19987","15397","1"
"478","528435","2010-11-19T15:36:03.787","35","8973","1"
"479","528436","2010-11-19T15:37:11.600","8973","35","1"
"480","528787","2010-11-19T16:24:58.863","20084","940","1"
"481","528863","2010-11-19T16:40:52.240","19071","9554","1"
"482","528864","2010-11-19T16:46:40.907","19549","9554","1"
"483","529340","2010-11-19T19:25:57.417","2475","118","1"
"484","530191","2010-11-19T21:49:00.420","20147","19359","1"
"485","530467","2010-11-19T23:07:45.253","20169","11425","1"
"486","532894","2010-11-20T17:11:48.410","20275","20255","1"
"487","534120","2010-11-21T02:19:13.703","20307","2","1"
"488","534371","2010-11-21T06:49:16.607","20335","20210","1"
"489","535747","2010-11-21T17:43:48.997","20407","20369","1"
"490","536298","2010-11-21T20:56:54.583","20407","12070","1"
"491","538024","2010-11-22T09:42:53.333","20540","8617","1"
"492","538025","2010-11-22T09:42:53.333","20540","4460","1"
"493","538026","2010-11-22T09:46:00.930","20542","7205","1"
"494","538377","2010-11-22T11:53:26.253","20564","20407","1"
"495","540003","2010-11-22T17:20:03.183","20576","331","1"
"496","542771","2010-11-23T04:09:20.737","20790","20752","1"
"497","543397","2010-11-23T09:57:18.983","20800","20275","1"
"498","543448","2010-11-23T10:20:39.503","20624","19029","1"
"499","544549","2010-11-23T16:36:26.067","188","14856","1"
"500","545575","2010-11-23T19:38:12.973","20949","20407","1"
"501","546276","2010-11-23T22:46:49.677","21016","20985","1"
"502","548427","2010-11-24T09:32:24.510","21128","19851","1"
"503","548428","2010-11-24T09:47:05.433","21133","20932","1"
"504","548579","2010-11-24T10:11:36.260","21028","2846","1"
"505","548930","2010-11-24T12:00:35.170","21148","8721","1"
"506","548981","2010-11-24T12:05:05.407","21028","6847","1"
"507","550207","2010-11-24T16:40:36.680","21212","21169","1"
"508","555033","2010-11-25T13:55:37.270","21412","18803","1"
"509","555783","2010-11-25T16:10:27.707","21475","2815","1"
"510","556209","2010-11-25T17:21:23.090","21486","20289","1"
"511","557410","2010-11-25T21:00:51.777","21504","19851","1"
"512","558311","2010-11-26T00:53:54.613","21594","13699","1"
"513","559762","2010-11-26T08:20:19.003","21601","11874","1"
"514","560363","2010-11-26T12:00:23.763","21374","18502","1"
"515","561914","2010-11-26T18:23:07.463","21756","20564","1"
"516","561915","2010-11-26T18:23:07.463","21756","15536","1"
"517","561966","2010-11-26T18:40:36.893","21756","2541","1"
"518","561967","2010-11-26T18:40:36.893","21756","16595","1"
"519","562543","2010-11-26T21:33:33.657","21782","21697","1"
"520","563294","2010-11-27T01:15:07.750","2331","21028","1"
"521","564195","2010-11-27T07:04:56.283","21782","13195","1"
"522","566321","2010-11-27T22:22:16.797","7427","21937","1"
"523","566322","2010-11-27T22:35:29.827","21947","885","1"
"524","566498","2010-11-27T23:05:41.703","15536","20407","1"
"525","566499","2010-11-27T23:05:41.703","15536","17305","1"
"526","566500","2010-11-27T23:05:41.703","15536","11077","1"
"527","566501","2010-11-27T23:05:41.703","15536","17929","1"
"528","566577","2010-11-27T23:56:39.330","21977","17788","1"
"529","566603","2010-11-28T00:05:05.913","21977","14856","1"
"530","566604","2010-11-28T00:20:31.903","21977","14610","1"
"531","566730","2010-11-28T01:25:19.697","21987","219","1"
"532","566731","2010-11-28T01:25:19.697","21987","20950","1"
"533","567382","2010-11-28T10:33:50.790","22035","22014","1"
"534","567483","2010-11-28T10:54:56.247","22014","22035","1"
"535","567734","2010-11-28T14:10:13.603","22055","11425","1"
"536","568860","2010-11-28T22:36:21.650","22124","4951","1"
"537","569311","2010-11-29T01:57:47.013","10021","812","1"
"538","569337","2010-11-29T02:08:17.297","22073","19842","1"
"539","569463","2010-11-29T02:50:27.987","22070","16807","1"
"540","569739","2010-11-29T04:03:13.597","22170","17700","1"
"541","570165","2010-11-29T09:36:42.287","22210","4693","1"
"542","571366","2010-11-29T14:43:52.217","22206","3849","1"
"543","572192","2010-11-29T19:04:13.090","21773","42","1"
"544","573643","2010-11-30T00:42:39.333","22404","11204","1"
"545","574169","2010-11-30T03:35:24.853","22367","1267","1"
"546","577070","2010-11-30T17:28:12.867","22597","22552","1"
"547","577471","2010-11-30T18:16:14.017","22604","2846","1"
"548","578597","2010-11-30T21:52:54.087","22552","22597","1"
"549","579023","2010-12-01T00:53:59.353","17757","4177","1"
"550","579174","2010-12-01T03:02:22.247","22700","9539","1"
"551","579400","2010-12-01T05:01:43.503","22705","19149","1"
"552","582376","2010-12-01T17:00:16.007","22912","12777","1"
"553","582627","2010-12-01T17:53:06.593","22931","20407","1"
"554","583928","2010-12-01T22:06:18.190","22897","12807","1"
"555","584429","2010-12-02T00:02:11.353","22993","17898","1"
"556","585430","2010-12-02T08:21:13.890","23064","13623","1"
"557","585606","2010-12-02T09:36:57.537","23077","1745","1"
"558","587132","2010-12-02T16:20:15.997","21067","23157","1"
"559","587208","2010-12-02T16:46:21.897","23121","18600","1"
"560","587284","2010-12-02T17:27:13.667","21067","6847","1"
"561","587385","2010-12-02T18:00:26.163","23189","22210","1"
"562","588411","2010-12-02T22:09:42.687","22809","3233","1"
"563","590587","2010-12-03T09:23:12.680","23331","886","1"
"564","590588","2010-12-03T09:23:12.680","23331","4693","1"
"565","590664","2010-12-03T09:32:51.177","23331","57","1"
"566","590690","2010-12-03T09:32:55.497","23331","22873","1"
"567","591766","2010-12-03T14:12:51.270","23351","20586","1"
"568","592317","2010-12-03T15:36:27.547","23439","23189","1"
"569","593469","2010-12-03T18:55:56.597","23507","12189","1"
"570","594295","2010-12-03T21:34:34.727","23529","23331","1"
"571","594746","2010-12-04T00:05:08.643","23621","940","1"
"572","595697","2010-12-04T10:48:16.117","23075","4693","1"
"573","595698","2010-12-04T10:48:16.117","23075","22210","1"
"574","595699","2010-12-04T10:48:16.117","23075","6178","1"
"575","595700","2010-12-04T10:48:16.117","23075","18495","1"
"576","599176","2010-12-05T05:39:33.437","23848","11440","1"
"577","599327","2010-12-05T05:58:15.020","23855","23691","1"
"578","600778","2010-12-05T12:56:20.733","23845","22404","1"
"579","601029","2010-12-05T14:43:45.010","23913","23331","1"
"580","601355","2010-12-05T16:50:40.137","23913","4693","1"
"581","602056","2010-12-05T19:43:25.680","23962","3272","1"
"582","602832","2010-12-05T22:50:01.337","23537","22210","1"
"583","603008","2010-12-05T23:45:17.140","23965","23944","1"
"584","606159","2010-12-06T13:28:15.503","24036","23189","1"
"585","606485","2010-12-06T14:04:14.200","23823","729","1"
"586","606536","2010-12-06T14:11:25.677","24105","7861","1"
"587","607362","2010-12-06T16:24:36.653","24159","8973","1"
"588","607388","2010-12-06T16:25:52.330","8973","24159","1"
"589","607739","2010-12-06T17:14:34.320","23965","6352","1"
"590","608740","2010-12-06T19:57:25.097","24213","12572","1"
"591","608816","2010-12-06T20:08:53.907","2212","35","1"
"592","616867","2010-12-07T19:52:50.107","24466","15466","1"
"593","617918","2010-12-07T23:40:54.613","24484","24157","1"
"594","619094","2010-12-08T05:48:23.350","24542","18838","1"
"595","620070","2010-12-08T11:09:10.097","24574","6847","1"
"596","620071","2010-12-08T11:09:10.097","24574","2846","1"
"597","620397","2010-12-08T12:24:37.740","23303","16779","1"
"598","620623","2010-12-08T12:58:34.420","24600","22404","1"
"599","620974","2010-12-08T13:41:13.200","24565","19267","1"
"600","623000","2010-12-08T18:43:24.770","24722","1237","1"
"601","626376","2010-12-09T08:19:16.610","24524","6591","1"
"602","627627","2010-12-09T13:00:09.893","24862","15063","1"
"603","627728","2010-12-09T13:22:55.030","24910","19085","1"
"604","629054","2010-12-09T16:54:15.860","24910","18059","1"
"605","631755","2010-12-10T04:07:17.543","25052","17898","1"
"606","632106","2010-12-10T05:04:49.483","25046","24997","1"
"607","632957","2010-12-10T08:53:54.970","25100","1202","1"
"608","633058","2010-12-10T09:18:55.563","25091","7592","1"
"609","633059","2010-12-10T09:21:32.957","25046","20036","1"
"610","633060","2010-12-10T09:23:40.767","25100","24930","1"
"611","634086","2010-12-10T11:55:40.867","25155","25147","1"
"612","635562","2010-12-10T15:37:48.413","25087","13470","1"
"613","635563","2010-12-10T15:38:42.923","25253","24780","1"
"614","635564","2010-12-10T15:38:42.923","25253","17254","1"
"615","635565","2010-12-10T15:38:42.923","25253","5834","1"
"616","636241","2010-12-10T17:17:59.770","25276","23845","1"
"617","637467","2010-12-10T20:37:17.650","25320","39","1"
"618","637568","2010-12-10T20:49:41.477","25376","25321","1"
"619","637744","2010-12-10T21:20:59.797","25385","25234","1"
"620","637870","2010-12-10T22:27:45.677","25372","9584","1"
"621","638621","2010-12-11T02:11:44.900","13061","22070","1"
"622","639272","2010-12-11T07:01:53.460","25491","39","1"
"623","639673","2010-12-11T09:24:30.213","25234","9991","1"
"624","640024","2010-12-11T10:49:53.120","25538","25432","1"
"625","640300","2010-12-11T13:03:20.343","25552","9042","1"
"626","640701","2010-12-11T14:59:41.163","1360","1267","1"
"627","642002","2010-12-11T19:37:51.267","25569","6847","1"
"628","642878","2010-12-11T22:57:17.313","25622","18304","1"
"629","643054","2010-12-11T23:39:19.930","25657","25432","1"
"630","645980","2010-12-12T16:16:50.077","25761","220","1"
"631","646106","2010-12-12T16:58:39.780","25617","25432","1"
"632","648857","2010-12-13T05:11:32.197","9991","25234","1"
"633","649608","2010-12-13T08:05:08.463","25899","1371","1"
"634","649609","2010-12-13T08:06:01.177","25899","8958","1"
"635","649610","2010-12-13T08:06:28.883","25899","25181","1"
"636","650986","2010-12-13T13:09:06.450","25963","4325","1"
"637","651637","2010-12-13T14:48:31.193","25992","25963","1"
"638","651963","2010-12-13T15:19:42.990","26002","282","1"
"639","652614","2010-12-13T16:53:54.080","26050","1785","1"
"640","653715","2010-12-13T20:16:51.860","26109","15736","1"
"641","654341","2010-12-13T22:09:10.093","26128","24485","1"
"642","654842","2010-12-13T23:48:53.910","26151","24147","1"
"643","655918","2010-12-14T03:08:05.270","26179","25969","1"
"644","656519","2010-12-14T05:22:01.883","26204","22467","1"
"645","656520","2010-12-14T05:22:01.883","26204","25077","1"
"646","656521","2010-12-14T05:22:01.883","26204","24334","1"
"647","657222","2010-12-14T07:34:22.360","24270","21265","1"
"648","657723","2010-12-14T09:03:59.833","26180","23691","1"
"649","659724","2010-12-14T15:00:11.973","26349","26030","1"
"650","659800","2010-12-14T15:01:34.157","25888","23215","1"
"651","660001","2010-12-14T15:23:53.823","26356","44","1"
"652","660602","2010-12-14T17:04:40.137","26385","2497","1"
"653","660728","2010-12-14T17:28:28.533","26251","4384","1"
"654","662054","2010-12-14T20:54:11.983","26464","25762","1"
"655","663455","2010-12-15T02:20:01.670","26530","21243","1"
"656","663506","2010-12-15T02:35:34.883","26522","15107","1"
"657","665957","2010-12-15T11:12:25.210","26643","167","1"
"658","666383","2010-12-15T13:20:38.060","26669","22873","1"
"659","666684","2010-12-15T14:28:00.560","26669","20972","1"
"660","667460","2010-12-15T15:58:24.973","26730","282","1"
"661","667536","2010-12-15T16:08:29.947","26076","21280","1"
"662","667587","2010-12-15T16:32:30.893","26076","484","1"
"663","668839","2010-12-15T19:45:49.453","26730","26002","1"
"664","669565","2010-12-15T21:42:22.970","26816","26793","1"
"665","669766","2010-12-15T22:11:02.290","26656","26829","1"
"666","671867","2010-12-16T07:25:48.650","26892","18803","1"
"667","671868","2010-12-16T07:27:00.147","26892","15422","1"
"668","671869","2010-12-16T07:27:00.147","26892","15230","1"
"669","671920","2010-12-16T07:46:30.310","26848","25432","1"
"670","672021","2010-12-16T08:08:44.183","26848","25087","1"
"671","672947","2010-12-16T12:16:20.810","26933","26191","1"
"672","674273","2010-12-16T16:47:47.153","3282","2700","1"
"673","674424","2010-12-16T17:20:39.497","26747","25432","1"
"674","674875","2010-12-16T18:57:08.293","27014","26970","1"
"675","675051","2010-12-16T19:18:22.797","27014","26688","1"
"676","675102","2010-12-16T19:40:53.203","27015","7966","1"
"677","675803","2010-12-16T21:01:55.017","27079","13391","1"
"678","676454","2010-12-16T22:45:43.843","27014","12279","1"
"679","677080","2010-12-17T00:03:45.340","27147","10791","1"
"680","677981","2010-12-17T02:57:30.757","27189","25569","1"
"681","678232","2010-12-17T04:22:06.757","27215","27195","1"
"682","678958","2010-12-17T07:11:30.867","27226","26191","1"
"683","684309","2010-12-17T18:34:12.277","27529","25670","1"
"684","684585","2010-12-17T19:23:12.413","27444","26155","1"
"685","684936","2010-12-17T20:02:04.703","27553","2206","1"
"686","685687","2010-12-17T22:08:10.400","27610","19419","1"
"687","685738","2010-12-17T22:11:11.847","27618","27324","1"
"688","687939","2010-12-18T06:19:47.957","27726","10410","1"
"689","688590","2010-12-18T10:57:09.347","27757","26901","1"
"690","688941","2010-12-18T13:24:34.543","25442","21028","1"
"691","689442","2010-12-18T15:14:38.517","27797","27164","1"
"692","689568","2010-12-18T16:36:25.053","27797","21748","1"
"693","689569","2010-12-18T16:36:25.053","27797","23276","1"
"694","690945","2010-12-18T22:40:21.807","27553","9944","1"
"695","691571","2010-12-19T00:56:54.167","27564","696","1"
"696","691572","2010-12-19T00:56:54.167","27564","2323","1"
"697","691573","2010-12-19T00:56:54.167","27564","21048","1"
"698","691974","2010-12-19T03:49:09.630","27903","26761","1"
"699","693325","2010-12-19T11:35:08.017","27983","2846","1"
"700","696126","2010-12-19T22:36:45.840","28098","28054","1"
"701","696152","2010-12-19T22:40:31.497","28028","10827","1"
"702","697030","2010-12-20T02:41:50.430","28098","21028","1"
"703","697256","2010-12-20T04:05:48.717","28153","11523","1"
"704","697257","2010-12-20T04:05:48.717","28153","1985","1"
"705","697433","2010-12-20T04:33:52.373","28154","2654","1"
"706","697659","2010-12-20T06:28:18.803","28172","28153","1"
"707","697810","2010-12-20T06:58:05.963","28172","26586","1"
"708","699062","2010-12-20T12:38:34.897","28187","28228","1"
"709","699663","2010-12-20T14:23:27.747","28272","28187","1"
"710","700864","2010-12-20T17:56:23.217","28139","7495","1"
"711","701765","2010-12-20T20:55:29.577","28389","7305","1"
"712","702041","2010-12-20T21:28:35.713","28376","937","1"
"713","705817","2010-12-21T10:54:51.803","28588","27560","1"
"714","705893","2010-12-21T11:04:50.240","28579","4693","1"
"715","706244","2010-12-21T12:37:10.393","18502","1533","1"
"716","706720","2010-12-21T14:04:35.003","28603","20927","1"
"717","706996","2010-12-21T14:53:27.153","28667","22912","1"
"718","707847","2010-12-21T17:09:28.877","28733","5780","1"
"719","707923","2010-12-21T17:12:54.373","28733","35","1"
"720","708424","2010-12-21T19:05:43.900","28791","25733","1"
"721","709325","2010-12-21T21:57:39.103","28855","26454","1"
"722","710401","2010-12-22T00:50:20.097","28919","12334","1"
"723","712402","2010-12-22T08:46:35.217","29032","26596","1"
"724","712853","2010-12-22T10:23:56.820","29062","28927","1"
"725","712904","2010-12-22T10:24:58.300","28927","29062","1"
"726","713380","2010-12-22T12:13:46.303","29057","25670","1"
"727","713406","2010-12-22T12:26:17.593","25013","25091","1"
"728","713607","2010-12-22T13:20:28.380","29096","23537","1"
"729","713608","2010-12-22T13:20:28.380","29096","16301","1"
"730","713609","2010-12-22T13:20:28.380","29096","22222","1"
"731","714735","2010-12-22T15:36:39.713","29149","27022","1"
"732","714961","2010-12-22T15:52:38.717","29156","27786","1"
"733","715637","2010-12-22T17:03:45.613","29202","28651","1"
"734","716188","2010-12-22T18:05:31.680","29177","4587","1"
"735","717189","2010-12-22T22:01:36.577","29310","14744","1"
"736","717415","2010-12-22T22:33:34.407","29326","5555","1"
"737","718292","2010-12-23T03:02:14.143","19573","18585","1"
"738","718618","2010-12-23T04:44:46.287","28885","28453","1"
"739","718669","2010-12-23T05:30:43.887","22516","192","1"
"740","721445","2010-12-23T15:08:18.997","9481","29326","1"
"741","724571","2010-12-23T23:31:16.947","29680","29635","1"
"742","726597","2010-12-24T10:47:25.530","29753","15360","1"
"743","727223","2010-12-24T12:53:45.243","29788","6395","1"
"744","730699","2010-12-25T05:08:19.850","29865","118","1"
"745","732300","2010-12-25T13:59:19.923","29926","5384","1"
"746","734526","2010-12-26T01:27:03.943","30035","18181","1"
"747","735227","2010-12-26T05:03:42.747","30057","7000","1"
"748","735228","2010-12-26T05:03:42.747","30057","24936","1"
"749","736129","2010-12-26T09:47:52.030","29531","14570","1"
"750","739405","2010-12-27T01:27:41.513","30172","24270","1"
"751","739406","2010-12-27T01:27:41.513","30172","5233","1"
"752","739407","2010-12-27T01:27:41.513","30172","20867","1"
"753","739408","2010-12-27T01:27:41.513","30172","5597","1"
"754","739409","2010-12-27T01:27:41.513","30172","28139","1"
"755","739410","2010-12-27T01:27:41.513","30172","554","1"
"756","741112","2010-12-27T09:55:02.047","30228","6847","1"
